"nrhus";"nuvirdi";"teg_eign";"ibm2";"matssvaedi";"gaedi"
16694;44856,5;"ibudareign";93,6;"Gerdin";3,611
16695;48412;"ibudareign";89,4;"Breidholt";3,201
16696;68650,4;"ibudareign";121,9;"Midbaer";3,838
16697;55927,3;"einbylishus";114,4;"Grafarvogur";3,982
16698;35063,6;"ibudareign";75,9;"LaugarneshverfiVogar";3,8
16699;50159,2;"ibudareign";109,2;"Kopavogur";3,971
16700;50050;"ibudareign";105,7;"Kopavogur";3,767
16701;40879,8;"ibudareign";70,1;"Midbaer";4,132
16702;34615,1;"ibudareign";78,3;"Hafnarfjordur";3,419
16703;24700;"ibudareign";47;"LaugarneshverfiVogar";4,36
16704;42959,8;"ibudareign";65,3;"LaugarneshverfiVogar";3,719
16705;66294,8;"ibudareign";119,4;"Kopavogur";3,933
16706;36511,8;"ibudareign";56,7;"Midbaer";3,909
16707;59026,5;"radhus";107,5;"Kopavogur";4,003
16708;31190,9;"ibudareign";88;"Kopavogur";3,039
16709;36270;"ibudareign";72,7;"Kopavogur";3,805
16710;62572,9;"radhus";244,3;"Breidholt";2,092
16711;43157,4;"ibudareign";112,8;"Grafarvogur";3,946
16712;68502,2;"radhus";164,1;"LaugarneshverfiVogar";3,672
16713;37031,8;"ibudareign";92,5;"Hafnarfjordur";3,856
16714;47502;"ibudareign";89,1;"Hlidar";3,511
16715;36449,4;"ibudareign";80,4;"Grafarvogur";3,576
16716;32268,6;"ibudareign";79,9;"Hafnarfjordur";3,589
16717;96363,8;"einbylishus";249,2;"Breidholt";3,314
16718;48825,4;"einbylishus";121,7;"Hafnarfjordur";3,272
16719;45336,2;"ibudareign";99,1;"LaugarneshverfiVogar";4,163
16720;50025,3;"ibudareign";133,7;"Kopavogur";3,472
16721;75437,7;"radhus";289,9;"Kopavogur";2,406
16722;34310,9;"ibudareign";77,3;"Hafnarfjordur";3,619
16723;28520,7;"ibudareign";66,1;"Hafnarfjordur";3,436
16724;42672,5;"ibudareign";94,3;"Grafarvogur";3,95
16725;71359,6;"einbylishus";203,6;"Kopavogur";2,966
16726;29685,5;"ibudareign";77,7;"LaugarneshverfiVogar";3,161
16727;71204,9;"einbylishus";153;"Breidholt";3,214
16728;34190;"ibudareign";86,2;"Kopavogur";3,61
16729;36026,9;"ibudareign";85,4;"Hafnarfjordur";3,49
16730;47294;"ibudareign";117,3;"Kopavogur";3,291
16731;37624,6;"ibudareign";79,8;"Hafnarfjordur";3,619
16732;56368;"ibudareign";92,7;"Midbaer";3,956
16733;61094,8;"einbylishus";175,7;"LaugarneshverfiVogar";2,734
16734;42003;"ibudareign";105,4;"Kopavogur";3,383
16735;67507,7;"ibudareign";137;"LaugarneshverfiVogar";3,889
16736;33848,1;"ibudareign";69,4;"Gerdin";3,841
16737;58129,5;"ibudareign";149,9;"Mosfellsbaer";3,22
16738;38864,8;"ibudareign";59;"Hafnarfjordur";4,014
16739;59866,3;"ibudareign";128,4;"Hafnarfjordur";3,553
16740;28592,2;"ibudareign";79,5;"Hafnarfjordur";3,175
16741;49479,3;"ibudareign";110,7;"LaugarneshverfiVogar";4,396
16742;78764,4;"radhus";159,2;"Kopavogur";4,044
16744;31831,8;"ibudareign";84,4;"Hafnarfjordur";3,599
16745;51963,6;"Parhus";161,8;"Hafnarfjordur";3,105
16746;39910;"ibudareign";100,4;"Hafnarfjordur";3,463
16747;31704,4;"ibudareign";87,5;"Hafnarfjordur";3,461
16748;46623,2;"ibudareign";107,3;"Hafnarfjordur";3,574
16749;35322,3;"ibudareign";93,7;"Breidholt";2,848
16750;43206,8;"ibudareign";91,9;"Kopavogur";4,139
16751;38963,6;"ibudareign";56,5;"Gerdin";4,114
16752;35747,4;"ibudareign";88,8;"Breidholt";3,115
16753;74353,5;"ibudareign";115,5;"Kopavogur";3,881
16754;42629,6;"ibudareign";119,8;"Hafnarfjordur";3,487
16755;44982,6;"ibudareign";90,4;"Mosfellsbaer";3,618
16756;32943,3;"ibudareign";73,5;"Hafnarfjordur";3,792
16757;23381,8;"ibudareign";43,7;"Kopavogur";3,922
16758;29881,8;"ibudareign";74,1;"Breidholt";2,899
16760;27287;"ibudareign";79,4;"Breidholt";2,603
16761;41507,7;"ibudareign";127,2;"Grafarholt";3,068
16762;24681,8;"ibudareign";38,5;"LaugarneshverfiVogar";4,34
16763;39102,7;"ibudareign";73,6;"Kopavogur";3,607
16765;30375,8;"ibudareign";94,4;"Kopavogur";2,635
16766;38470,9;"ibudareign";83,9;"Kopavogur";4,001
16767;31194,8;"ibudareign";85,5;"Hafnarfjordur";3,352
16768;55222,7;"einbylishus";136,8;"Kopavogur";3,581
16769;94796;"radhus";197,8;"Seltjarnanes";4,08
16770;49400;"ibudareign";77,7;"Midbaer";3,767
16771;36328,5;"ibudareign";63;"Gerdin";3,614
16773;42976,7;"ibudareign";79,1;"Hlidar";3,648
16774;36372,7;"ibudareign";68,2;"LaugarneshverfiVogar";3,863
16775;34457,8;"ibudareign";65,9;"Kopavogur";3,97
16776;27279,2;"ibudareign";70,2;"Kopavogur";3,054
16777;90743,9;"ibudareign";91,6;"Midbaer";4,116
16778;56204,2;"ibudareign";156,6;"Kopavogur";3,075
16779;60349,9;"ibudareign";128,4;"Hafnarfjordur";3,854
16780;33763,6;"ibudareign";104,3;"Hafnarfjordur";3,176
16781;36107,5;"ibudareign";92,4;"Kopavogur";3,542
16782;27281,8;"ibudareign";47,9;"LaugarneshverfiVogar";3,688
16784;46800;"ibudareign";86,5;"Hlidar";3,394
16785;36154,3;"ibudareign";63;"Gerdin";3,721
16786;47418,8;"ibudareign";127,5;"Grafarholt";3,772
16787;36709,4;"ibudareign";96,5;"Hafnarfjordur";3,149
16788;39010,4;"ibudareign";84,5;"LaugarneshverfiVogar";3,7
16789;31159,7;"ibudareign";83,3;"Breidholt";2,744
16790;33534,8;"ibudareign";94,5;"Hafnarfjordur";3,157
16791;50265,8;"ibudareign";119;"Hafnarfjordur";3,367
16792;49400;"ibudareign";117,1;"Kopavogur";3,667
16793;44460;"ibudareign";95,1;"Mosfellsbaer";3,486
16794;50533,6;"ibudareign";106,2;"Gardabaer";4,339
16795;59053,8;"radhus";165,7;"Kopavogur";3,33
16796;35068,8;"ibudareign";50,6;"Midbaer";3,547
16797;54438,8;"radhus";147,8;"Hafnarfjordur";3,363
16799;66688,7;"radhus";147,1;"Kopavogur";3,872
16800;49753,6;"ibudareign";127,2;"Kopavogur";3,62
16801;39910;"ibudareign";91,3;"Kopavogur";4,039
16802;87756,5;"einbylishus";233;"Kopavogur";3,119
16803;51834,9;"ibudareign";105,4;"Kopavogur";4,275
16804;43877,6;"ibudareign";91,5;"Grafarvogur";3,71
16805;42894,8;"ibudareign";96,6;"Kopavogur";4,157
16806;32028,1;"ibudareign";81,5;"Hlidar";3,394
16807;74935,9;"ibudareign";142,6;"Kopavogur";3,94
16808;33978,1;"ibudareign";82,3;"Haaleiti";3,624
16809;28930,2;"ibudareign";70,3;"Breidholt";3,113
16810;67815,8;"ibudareign";155,3;"Hlidar";3,305
16811;37375;"ibudareign";63,9;"LaugarneshverfiVogar";3,583
16812;26965,9;"ibudareign";58,8;"Gerdin";4,108
16813;80899;"radhus";175,7;"Fossvogur";4,305
16814;86204,3;"einbylishus";264,5;"Gardabaer";2,889
16815;42437,2;"ibudareign";96,5;"Kopavogur";3,737
16816;30215,9;"ibudareign";53,2;"Gerdin";3,456
16817;34691,8;"ibudareign";75,1;"Haaleiti";3,964
16818;37960;"ibudareign";102,4;"Hafnarfjordur";3,217
16819;33360,6;"ibudareign";95,3;"Breidholt";2,844
16820;33917;"ibudareign";91,6;"Grafarvogur";3,564
16821;40950;"ibudareign";96,2;"Hafnarfjordur";3,484
16822;53985,1;"ibudareign";132,9;"Gerdin";3,682
16823;85187,7;"radhus";223,2;"Kopavogur";3,393
16824;55079,7;"ibudareign";119,7;"Kopavogur";4,031
16825;54581,8;"ibudareign";59,4;"Midbaer";4,038
16827;21414,9;"ibudareign";41,8;"Midbaer";3,543
16828;47190;"ibudareign";119,1;"Grafarholt";3,965
16829;56160;"ibudareign";120,4;"Gardabaer";4,001
16830;54860;"ibudareign";98,9;"Vesturbaer";4,014
16831;46755,8;"ibudareign";74,4;"Seltjarnanes";4,433
16832;35335,3;"ibudareign";100,7;"Hafnarfjordur";3,57
NA;NA;NA;NA;NA;NA
NA;NA;NA;NA;NA;NA
16835;33800;"ibudareign";102,6;"LaugarneshverfiVogar";3,061
16836;18592,6;"ibudareign";46,4;"LaugarneshverfiVogar";3,639
16837;28810,6;"ibudareign";88,9;"Kopavogur";2,961
16838;85724,6;"radhus";274,6;"Fossvogur";2,72
16840;37048,7;"ibudareign";87,8;"Hafnarfjordur";3,499
16841;38184,9;"ibudareign";60,3;"Midbaer";3,995
16842;43056;"ibudareign";126,2;"Grafarvogur";3,267
16843;34776,3;"ibudareign";75,5;"Kopavogur";3,824
16844;41402,4;"ibudareign";96,7;"Haaleiti";3,853
16845;41744,3;"ibudareign";95,3;"Gerdin";3,627
16846;58717,1;"ibudareign";109,6;"Hafnarfjordur";3,666
16847;68848;"ibudareign";131,9;"Hlidar";3,928
16848;42095,3;"ibudareign";89,1;"Kopavogur";3,996
16849;68529,5;"radhus";175,7;"Mosfellsbaer";3,301
16850;38321,4;"ibudareign";76;"Gerdin";3,627
16851;44850;"ibudareign";91,9;"Kopavogur";4,158
16852;48423,7;"ibudareign";115;"Grafarvogur";3,97
16853;47440,9;"ibudareign";73,9;"Midbaer";3,929
16854;87300,2;"einbylishus";237,5;"Mosfellsbaer";3,602
16855;34836,1;"ibudareign";86,5;"LaugarneshverfiVogar";3,849
16856;29113,5;"ibudareign";76,9;"Breidholt";3,189
16857;37694,8;"ibudareign";106,3;"Hafnarfjordur";3,331
16858;51604,8;"ibudareign";103,2;"Seltjarnanes";4,426
16859;48731,8;"einbylishus";180,2;"Hafnarfjordur";2,434
16860;78642,2;"radhus";190,9;"Kopavogur";3,786
16861;38857;"ibudareign";88,8;"Mosfellsbaer";3,917
16862;56456,4;"ibudareign";120,7;"Breidholt";3,171
16863;48014,2;"ibudareign";96,4;"Kopavogur";3,929
16864;30546,1;"ibudareign";48,1;"Midbaer";3,623
16865;26848,9;"ibudareign";70;"Grafarvogur";3,332
16866;22739,6;"ibudareign";47,3;"Hafnarfjordur";3,569
16867;49377,9;"ibudareign";81;"Kopavogur";4,253
16869;62112,7;"ibudareign";132;"Grafarvogur";3,616
16870;26910;"ibudareign";51,5;"Kopavogur";4,162
16871;44370,3;"ibudareign";93,5;"Kopavogur";3,608
16872;63971,7;"radhus";156,5;"Breidholt";3,193
16873;71151,6;"ibudareign";119,5;"Seltjarnanes";4,156
16874;31765,5;"ibudareign";62,9;"Grafarholt";3,978
16875;66896,7;"ibudareign";159,7;"Hafnarfjordur";3,421
16876;49478;"ibudareign";110,6;"Hafnarfjordur";3,894
16877;40244,1;"ibudareign";74,4;"Kopavogur";3,897
16879;50824,8;"ibudareign";109,4;"Gerdin";3,496
16880;31799,3;"ibudareign";57,7;"Mosfellsbaer";4,118
16881;76700;"einbylishus";129,3;"Gerdin";3,945
16882;62280,4;"ibudareign";135,9;"Kopavogur";4,083
16883;90616,5;"einbylishus";210,6;"Seltjarnanes";3,829
16884;40194,7;"ibudareign";116,5;"Hafnarfjordur";3,031
16885;48350,9;"ibudareign";67,2;"Midbaer";3,961
16886;37219;"ibudareign";97;"Arbaer";3,391
16887;77196,6;"einbylishus";235,8;"Breidholt";2,906
16888;36388,3;"ibudareign";83,3;"Grafarvogur";3,908
16889;39327,6;"ibudareign";94,8;"Kopavogur";3,849
16890;26520;"ibudareign";67,9;"Hafnarfjordur";3,205
16891;32481,8;"ibudareign";59,4;"Mosfellsbaer";4,032
16892;50489,4;"ibudareign";127,6;"Gerdin";3,459
16893;46131,8;"ibudareign";105,8;"Kopavogur";4,304
16894;55993,6;"ibudareign";92,4;"Kopavogur";3,616
16895;80830,1;"radhus";188,1;"LaugarneshverfiVogar";3,814
16896;46745,4;"ibudareign";109,2;"Haaleiti";3,754
16897;45045;"ibudareign";90,5;"Mosfellsbaer";3,721
16898;67033,2;"einbylishus";166,1;"Mosfellsbaer";3,692
16899;65213,2;"einbylishus";158,6;"Gerdin";3,397
16900;49701,6;"ibudareign";108,9;"Kopavogur";4,019
16901;45342,7;"ibudareign";102;"Mosfellsbaer";3,52
16902;56148,3;"einbylishus";129,8;"Kopavogur";4,047
16903;82033,9;"einbylishus";158,3;"Mosfellsbaer";3,945
16904;65653,9;"ibudareign";152,5;"Grafarvogur";3,844
16905;31157,1;"ibudareign";83,9;"Hafnarfjordur";3,522
16906;38987;"ibudareign";73;"Kopavogur";3,641
16907;50139,7;"ibudareign";110,4;"Kopavogur";4,075
16908;45645,6;"ibudareign";107,5;"Grafarholt";4,505
16909;54481,7;"ibudareign";107,6;"Kopavogur";3,927
16910;59420,4;"ibudareign";115,4;"LaugarneshverfiVogar";4,278
16911;46013,5;"ibudareign";97,5;"LaugarneshverfiVogar";4,365
16912;63069,5;"radhus";115,4;"Gardabaer";4,63
16913;40428,7;"ibudareign";97,3;"Grafarvogur";3,969
16914;60777,6;"radhus";162,9;"Grafarvogur";3,472
16915;78387,4;"radhus";153,6;"Grafarholt";4,475
16916;30270,5;"ibudareign";54,8;"Grafarholt";4,107
16917;51104,3;"ibudareign";102,4;"Gardabaer";4,129
16918;35987,9;"ibudareign";68,1;"Haaleiti";3,761
16919;26640,9;"ibudareign";44,1;"Fossvogur";4,285
16920;35100;"ibudareign";86;"Hafnarfjordur";4,002
16921;57200;"radhus";137,3;"Hafnarfjordur";3,817
16922;32364,8;"ibudareign";51;"Midbaer";3,468
16923;42894,8;"ibudareign";87;"LaugarneshverfiVogar";4,344
16924;73937,5;"ibudareign";110,1;"Seltjarnanes";4,559
16925;77699,7;"radhus";190,2;"Grafarvogur";3,968
16927;36270;"ibudareign";103,7;"Haaleiti";2,904
16928;40381,9;"ibudareign";83,3;"Hafnarfjordur";3,744
16929;29727,1;"ibudareign";73,2;"Hafnarfjordur";3,709
16930;80243,8;"einbylishus";227;"Hafnarfjordur";3,553
16931;53922,7;"ibudareign";95;"Hlidar";3,849
16932;31292,3;"ibudareign";50,3;"Seltjarnanes";4,31
16933;55673,8;"ibudareign";118,4;"Kopavogur";4,335
16934;53896,7;"ibudareign";130,2;"Kopavogur";3,371
16935;44144,1;"ibudareign";86,5;"Hafnarfjordur";3,384
16936;41195,7;"ibudareign";123,6;"Hlidar";2,572
16937;41805,4;"ibudareign";83,3;"Kopavogur";4,032
16938;39998,4;"ibudareign";87,6;"Gerdin";3,446
16939;66354,6;"ibudareign";124,3;"Seltjarnanes";4,531
16940;30522,7;"ibudareign";51,5;"Midbaer";3,532
16941;43127,5;"ibudareign";95,8;"Grafarholt";3,922
16942;51331,8;"ibudareign";109;"Gardabaer";4,564
16943;48560,2;"ibudareign";118,4;"Kopavogur";3,334
16944;27441,7;"ibudareign";56,1;"Hlidar";3,729
16945;42220,1;"ibudareign";103,2;"Hafnarfjordur";4,083
16946;35149,4;"ibudareign";67,7;"Haaleiti";3,402
16947;87882,6;"einbylishus";242,9;"Hlidar";2,851
16948;34703,5;"ibudareign";84,4;"Breidholt";3,093
16949;30764,5;"ibudareign";62,8;"Grafarvogur";3,788
16950;36325,9;"ibudareign";70,5;"LaugarneshverfiVogar";3,951
16951;60166,6;"ibudareign";119,5;"Gardabaer";4,857
16952;42003;"ibudareign";88,9;"Gardabaer";4,181
16953;53873,3;"ibudareign";140;"Grafarvogur";3,907
16954;59255,3;"ibudareign";123,4;"Gardabaer";4,412
16955;32494,8;"ibudareign";106,7;"Arbaer";2,3
16956;31809,7;"ibudareign";76,3;"Hafnarfjordur";3,522
16957;37830;"ibudareign";78,8;"Grafarvogur";3,675
16958;35669,4;"ibudareign";86,4;"Mosfellsbaer";3,711
16959;58500;"radhus";165,4;"Hafnarfjordur";3,519
16960;70678,4;"einbylishus";194,3;"Breidholt";2,923
16961;35700,6;"ibudareign";94,7;"Hafnarfjordur";3,585
16962;41506,4;"ibudareign";92,5;"Hafnarfjordur";3,639
16963;45240;"ibudareign";73,8;"Midbaer";4,297
16964;37667,5;"einbylishus";60,7;"Hafnarfjordur";3,318
16965;34021;"ibudareign";80,5;"Mosfellsbaer";4,235
16966;50817;"ibudareign";129,5;"LaugarneshverfiVogar";3,861
16967;72581,6;"ibudareign";201,1;"Hafnarfjordur";3,631
16968;45500;"ibudareign";92,1;"Hafnarfjordur";3,643
16969;55546,4;"ibudareign";127,3;"Kopavogur";3,629
16970;96309,2;"einbylishus";198,1;"Kopavogur";3,901
16971;57915;"ibudareign";153,6;"Kopavogur";3,466
16972;82876,3;"Parhus";178,1;"Kopavogur";3,578
16973;51555,4;"ibudareign";98,5;"LaugarneshverfiVogar";4,005
16974;62836,8;"radhus";142,2;"Gardabaer";4,223
16975;77330,5;"einbylishus";149,7;"Kopavogur";4,187
16976;46165,6;"ibudareign";117,6;"Hafnarfjordur";3,589
16977;56778,8;"ibudareign";158,8;"Kopavogur";3,34
16978;35068,8;"ibudareign";112;"Breidholt";2,668
16979;65526,5;"Parhus";149,9;"Grafarvogur";3,603
16980;37676,6;"ibudareign";86,1;"Mosfellsbaer";3,744
16981;49117,9;"ibudareign";77,4;"Midbaer";3,596
16982;47960,9;"ibudareign";110,1;"Gerdin";3,593
16983;50924,9;"ibudareign";84,9;"Midbaer";3,594
16984;37744,2;"ibudareign";69,8;"Gardabaer";4,716
16985;44790,2;"ibudareign";72,9;"Kopavogur";4,064
16986;41581,8;"ibudareign";92,7;"Kopavogur";3,722
16987;89544;"radhus";214,6;"LaugarneshverfiVogar";4,036
16988;55816,8;"ibudareign";113,3;"Hlidar";3,36
16989;31346,9;"ibudareign";47,6;"LaugarneshverfiVogar";3,945
16990;37662,3;"ibudareign";93,4;"Grafarvogur";4,055
16991;36381,8;"ibudareign";73,5;"Grafarvogur";3,895
16992;33113,6;"ibudareign";59,2;"Midbaer";3,644
16993;72446,4;"radhus";228,1;"Mosfellsbaer";2,854
16994;24432,2;"ibudareign";48,1;"LaugarneshverfiVogar";4,342
16995;23260,9;"ibudareign";45,3;"Hafnarfjordur";3,674
16996;82720,3;"einbylishus";172,2;"Kopavogur";4,058
16997;18850;"ibudareign";45,2;"Breidholt";3,182
16998;36255,7;"ibudareign";84;"Grafarvogur";4,183
16999;30148,3;"ibudareign";86,6;"Breidholt";3,026
17000;34015,8;"ibudareign";35,9;"Hlidar";3,798
17001;42003;"ibudareign";77,8;"Hafnarfjordur";3,76
17002;41334,8;"ibudareign";84,1;"Kopavogur";3,575
17003;27170;"ibudareign";56,4;"Breidholt";2,915
17004;49372,7;"ibudareign";128,5;"Haaleiti";3,293
17005;59655,7;"ibudareign";119,6;"LaugarneshverfiVogar";3,693
17006;37025,3;"ibudareign";88,2;"Kopavogur";4,042
17007;42380;"ibudareign";62,8;"Midbaer";3,766
17009;36476,7;"ibudareign";96,7;"Haaleiti";3,399
17010;43254,9;"ibudareign";76,1;"Gerdin";4,061
17011;37232;"ibudareign";46,3;"Midbaer";4,321
17012;39598;"ibudareign";83,3;"Kopavogur";3,806
17013;51022,4;"ibudareign";88,5;"Gardabaer";4,024
17014;60789,3;"einbylishus";135,1;"Arbaer";3,31
17015;50031,8;"ibudareign";98,3;"Hafnarfjordur";3,897
17016;78422,5;"einbylishus";218;"Hafnarfjordur";3,304
17017;54464,8;"ibudareign";165;"Hafnarfjordur";2,958
17018;71098,3;"radhus";238,8;"Breidholt";2,428
17019;28559,7;"ibudareign";64,9;"Kopavogur";3,583
17020;51340,9;"radhus";109,3;"Gerdin";4,133
17021;31200;"ibudareign";57,5;"Grafarvogur";3,849
17022;52152,1;"ibudareign";105;"Kopavogur";4,046
17023;60992,1;"einbylishus";179,5;"Gardabaer";2,865
17024;88203,7;"radhus";166,5;"Seltjarnanes";3,923
17025;58277,7;"ibudareign";109,7;"Kopavogur";3,539
17026;67423,2;"radhus";175,3;"Arbaer";3,516
17027;58199,7;"ibudareign";59;"Midbaer";3,598
17028;33501;"ibudareign";75,1;"Kopavogur";3,919
17029;60919,3;"ibudareign";101,7;"LaugarneshverfiVogar";4,355
17030;42250;"ibudareign";84,9;"Hafnarfjordur";3,85
17031;51717,9;"radhus";194,3;"Breidholt";2,216
17033;51707,5;"ibudareign";106,2;"LaugarneshverfiVogar";4,314
17034;43911,4;"ibudareign";99,8;"Haaleiti";3,431
17035;44185,7;"ibudareign";107,4;"LaugarneshverfiVogar";4,002
17036;27677;"ibudareign";56,5;"Kopavogur";3,983
17037;40935,7;"ibudareign";73,8;"Kopavogur";4,016
17038;62839,4;"radhus";105,9;"Kopavogur";3,703
17039;50381,5;"ibudareign";102,7;"LaugarneshverfiVogar";4,152
17040;38858,3;"ibudareign";113,4;"Kopavogur";3,002
17041;33134,4;"ibudareign";108;"Kopavogur";2,811
17042;38447,5;"ibudareign";105,1;"Breidholt";3,218
17043;59312,5;"radhus";112,9;"LaugarneshverfiVogar";4,252
17044;42113,5;"ibudareign";123,5;"Mosfellsbaer";2,94
17045;32103,5;"ibudareign";61,2;"Seltjarnanes";4,221
17046;47589,1;"radhus";108;"Mosfellsbaer";3,935
17047;35665,5;"ibudareign";101;"Hafnarfjordur";3,035
17048;40133,6;"ibudareign";93,2;"Grafarholt";3,954
17049;77663,3;"einbylishus";173;"Gardabaer";4,064
17050;34795,8;"ibudareign";76;"Kopavogur";3,542
17051;42087,5;"ibudareign";115,1;"Grafarvogur";3,688
17052;38465,7;"ibudareign";75,2;"Kopavogur";3,875
17053;38340,9;"ibudareign";84,3;"Grafarholt";4,412
17054;27990,3;"ibudareign";78,2;"Arbaer";3,191
17055;39176,8;"ibudareign";94,2;"Mosfellsbaer";3,66
17056;71921,2;"einbylishus";145;"Hafnarfjordur";3,516
17057;36602,8;"ibudareign";93,1;"Hafnarfjordur";3,366
17058;46913,1;"ibudareign";59,1;"Kopavogur";3,772
17059;30280,9;"ibudareign";78,1;"Kopavogur";3,553
17060;40323,4;"ibudareign";100,3;"Grafarvogur";3,569
17061;52674,7;"ibudareign";89,4;"Fossvogur";4,781
17062;40446,9;"ibudareign";94,2;"LaugarneshverfiVogar";3,84
17063;54732,6;"ibudareign";100,4;"LaugarneshverfiVogar";3,82
17064;26299;"ibudareign";52;"LaugarneshverfiVogar";4,15
17065;45145,1;"ibudareign";119;"Hafnarfjordur";3,226
17066;30269,2;"ibudareign";56,7;"Breidholt";3,155
17067;55268,2;"ibudareign";106,2;"Midbaer";3,49
17068;43469,4;"radhus";110,2;"Gerdin";4,149
17069;31915;"ibudareign";98,2;"Breidholt";2,526
17070;44146,7;"ibudareign";101,4;"Hafnarfjordur";3,729
17072;55827,2;"ibudareign";117,6;"Kopavogur";3,882
17073;59781,8;"ibudareign";107,8;"Kopavogur";3,955
17074;57729,1;"ibudareign";107;"Hlidar";4,104
17075;42733,6;"radhus";89,4;"Gardabaer";4,329
17076;39000;"ibudareign";70,5;"Midbaer";3,828
17077;71360,9;"ibudareign";110,5;"Midbaer";3,682
17078;88956,4;"ibudareign";147,2;"Kopavogur";4,008
17079;53511,9;"ibudareign";115,4;"Hlidar";3,617
17080;45500;"ibudareign";116,8;"Kopavogur";3,392
17081;37022,7;"ibudareign";96,8;"Hafnarfjordur";3,77
17082;49327,2;"ibudareign";131,8;"Hafnarfjordur";3,393
17083;31840,9;"ibudareign";66,3;"LaugarneshverfiVogar";4,242
17084;34414,9;"ibudareign";69,8;"LaugarneshverfiVogar";4,243
17085;32085,3;"ibudareign";60,4;"Gerdin";3,408
17086;37722,1;"ibudareign";85,1;"Hafnarfjordur";3,408
17087;47149,7;"ibudareign";82,4;"Kopavogur";4,239
17088;26525,2;"ibudareign";69,5;"Hafnarfjordur";3,194
17089;64764,7;"einbylishus";148,8;"Hafnarfjordur";3,838
17090;37412,7;"ibudareign";101,1;"Breidholt";3,11
17091;37016,2;"ibudareign";75,1;"Kopavogur";4,004
17092;40121,9;"ibudareign";98,3;"Breidholt";3,045
17093;54423,2;"ibudareign";117,6;"Kopavogur";3,671
17094;23497,5;"ibudareign";38,8;"LaugarneshverfiVogar";3,701
17095;42645,2;"ibudareign";77;"Hlidar";3,818
17096;66235;"radhus";146,8;"Hafnarfjordur";3,583
17097;66245,4;"radhus";136;"Hafnarfjordur";3,432
17098;52581,1;"radhus";189,6;"Breidholt";2,061
17099;36010;"ibudareign";77;"Hlidar";3,999
17100;38979,2;"ibudareign";66,2;"Midbaer";4,039
17101;45763,9;"ibudareign";142,3;"Hafnarfjordur";3,229
17102;49076,3;"ibudareign";122;"Hafnarfjordur";3,96
17103;52544,7;"ibudareign";167,6;"Kopavogur";2,962
17104;71147,7;"ibudareign";190,6;"Grafarvogur";3,564
17105;35469,2;"ibudareign";64,6;"Midbaer";3,526
17106;45572,8;"ibudareign";95,8;"Kopavogur";3,881
17107;64454;"einbylishus";253,4;"Breidholt";2,186
17108;37364,6;"ibudareign";83,3;"Grafarvogur";3,766
17109;62953,8;"radhus";160,7;"Mosfellsbaer";3,364
17110;33111;"ibudareign";77;"Hafnarfjordur";3,479
17112;68789,5;"Parhus";270,4;"Mosfellsbaer";2,302
17113;38355,2;"ibudareign";80,4;"Breidholt";2,876
17114;76091,6;"ibudareign";148,1;"Hafnarfjordur";3,438
17115;45458,4;"ibudareign";100,5;"Haaleiti";3,731
17116;60489;"ibudareign";101,2;"LaugarneshverfiVogar";3,855
17117;26622,7;"ibudareign";79,3;"Hafnarfjordur";2,759
17118;29192,8;"ibudareign";63,9;"Midbaer";2,534
17119;30531,8;"ibudareign";86,6;"Arbaer";2,868
17120;39223,6;"ibudareign";95,6;"Grafarvogur";3,64
17121;29723,2;"ibudareign";57,2;"Grafarvogur";3,856
17122;48033,7;"ibudareign";120,5;"Kopavogur";3,935
17123;60413,6;"ibudareign";122;"Midbaer";3,177
17124;43921,8;"ibudareign";119;"Hafnarfjordur";3,463
17125;32944,6;"ibudareign";64,2;"Gerdin";3,883
17126;58466,2;"ibudareign";113,2;"Kopavogur";3,841
17127;64511,2;"ibudareign";121,8;"LaugarneshverfiVogar";4,283
17128;38864,8;"ibudareign";71,5;"Gerdin";4,044
17129;89467,3;"einbylishus";167,7;"Grafarvogur";4,16
17130;39319,8;"ibudareign";87,3;"LaugarneshverfiVogar";4,089
17131;63753,3;"ibudareign";161,6;"Hafnarfjordur";3,792
17133;25480;"ibudareign";83;"Kopavogur";2,694
17134;79198,6;"einbylishus";150;"Hafnarfjordur";3,488
17135;60972,6;"ibudareign";173,1;"Grafarvogur";3,228
17136;39514,8;"ibudareign";102,7;"Breidholt";3,058
17137;32485,7;"ibudareign";65,9;"Hafnarfjordur";3,267
17138;64304,5;"radhus";152,7;"LaugarneshverfiVogar";3,433
17139;67913,3;"ibudareign";83;"Midbaer";4,388
17141;95839,9;"einbylishus";163,8;"Mosfellsbaer";3,568
17142;52170,3;"ibudareign";130,7;"Kopavogur";3,638
17143;44902;"ibudareign";95,1;"Kopavogur";3,787
17144;51785,5;"ibudareign";130,7;"Kopavogur";3,747
17145;45610,5;"ibudareign";95,1;"Kopavogur";3,864
17146;43063,8;"ibudareign";113,4;"LaugarneshverfiVogar";3,536
17147;43110,6;"ibudareign";77,7;"Kopavogur";4,276
