"nrhus";"nuvirdi";"teg_eign";"byggar";"ibm2";"fjherb";"matssvaedi";"gaedi"
"18499";32336.2;"Íbúðareign";1976;120.6;3;"Hafnarfjörður";2.311
"18500";20662.2;"Íbúðareign";1947;60.1;2;"Hafnarfjörður";2.866
"18501";12962.3;"Íbúðareign";1973;39;1;"Kópavogur";2.767
"18502";43329;"Íbúðareign";2006;132.2;3;"Kópavogur";3.073
"18503";40170;"Íbúðareign";2008;111.1;2;"Kópavogur";3.341
"18504";63774.1;"Einbýlishús";1999;151.1;4;"Kópavogur";3.902
"18505";44044;"Íbúðareign";2001;119.7;3;"Kópavogur";3.285
"18506";48375.6;"Raðhús";1999;147.7;4;"Kópavogur";2.763
"18507";28938;"Íbúðareign";2000;104.6;3;"Kópavogur";2.29
"18508";22496.5;"Íbúðareign";1984;62.5;1;"Seltjarnanes";2.719
"18509";25457.9;"Íbúðareign";1994;72;4;"Hafnarfjörður";3.117
"18510";48796.8;"Einbýlishús";1994;129.4;3;"Grafarvogur";3.712
"18511";30466.8;"Íbúðareign";1993;126.2;3;"Grafarvogur";2.179
"18512";29250;"Íbúðareign";1985;66;1;"Gerðin";3.487
"18513";11836.5;"Íbúðareign";1959;41.5;1;"Laugarneshverfi/Vogar";2.718
"18514";32481.8;"Íbúðareign";1960;100.4;3;"Laugarneshverfi/Vogar";2.844
"18515";48045.4;"Raðhús";1993;120.5;4;"Mosfellsbær";3.65
"18516";30595.5;"Íbúðareign";2004;103.2;2;"Grafarholt";2.994
"18517";51379.9;"Einbýlishús";1993;125;3;"Grafarvogur";3.488
"18518";16900;"Íbúðareign";1966;93.3;2;"Kópavogur";1.427
"18519";28594.8;"Íbúðareign";1966;128.3;4;"Kópavogur";2.002
"18520";22383.4;"Íbúðareign";1978;86.9;2;"Kópavogur";2.085
"18521";23693.8;"Íbúðareign";2000;71.1;1;"Kópavogur";3.163
"18522";45650.8;"Einbýlishús";1889;138.5;5;"Hafnarfjörður";2.606
"18523";39790.4;"Íbúðareign";1951;115.5;4;"Gerðin";3.997
"18524";32650.8;"Íbúðareign";2000;119;3;"Hafnarfjörður";2.719
"18525";21660.6;"Íbúðareign";1958;73.8;2;"Laugarneshverfi/Vogar";2.577
"18526";35868.3;"Raðhús";1961;119.2;3;"Gerðin";3.581
"18527";75431.2;"Einbýlishús";2007;206.4;4;"Hafnarfjörður";3.518
"18528";25862.2;"Íbúðareign";1996;68.6;1;"Kópavogur";3.523
"18529";16248.7;"Íbúðareign";1966;51.2;1;"Árbær";2.688
"18530";27773.2;"Íbúðareign";1928;61.3;1;"Vesturbær";3.57
"18531";38932.4;"Íbúðareign";1957;126.6;3;"Laugarneshverfi/Vogar";2.737
"18532";20966.4;"Íbúðareign";1968;91.1;3;"Breiðholt";2.005
"18533";24120.2;"Íbúðareign";1989;72.2;1;"Hafnarfjörður";3.078
"18534";36856.3;"Íbúðareign";2006;101.1;2;"Garðabær";3.33
"18535";96521.1;"Einbýlishús";2006;216;5;"Garðabær";4.462
"18536";21320;"Íbúðareign";1975;75.5;2;"Kópavogur";2.296
"18537";25433.2;"Íbúðareign";1948;79.6;2;"Hlíðar";2.715
"18538";27662.7;"Íbúðareign";1995;81.9;2;"Kópavogur";2.944
"18539";20122.7;"Íbúðareign";1957;66.1;1;"Vesturbær";2.624
"18540";37303.5;"Íbúðareign";2000;105.3;2;"Garðabær";3.508
"18541";30951.7;"Íbúðareign";2006;104.4;3;"Hafnarfjörður";3.025
"18542";28572.7;"Íbúðareign";2005;106.1;2;"Hafnarfjörður";2.759
"18543";29374.8;"Íbúðareign";2001;100.7;3;"Grafarvogur";2.564
"18544";30919.2;"Raðhús";1961;129.6;4;"Gerðin";2.885
"18545";47976.5;"Raðhús";1970;194.5;4;"Fossvogur";2.186
"18546";37332.1;"Íbúðareign";2003;113.1;3;"Kópavogur";2.707
"18547";25350;"Íbúðareign";1955;97;3;"Kópavogur";2.076
"18548";37917.1;"Íbúðareign";1998;115.9;3;"Kópavogur";2.863
"18549";27062.1;"Íbúðareign";1978;92.7;2;"Vesturbær";2.568
"18550";26192.4;"Íbúðareign";1955;80.1;2;"Laugarneshverfi/Vogar";3.2
"18551";41462.2;"Íbúðareign";2006;119.5;2;"Garðabær";3.259
"18552";20625.8;"Íbúðareign";1990;66.4;1;"Grafarvogur";3.142
"18553";32230.9;"Íbúðareign";1995;117.1;3;"Grafarvogur";2.602
"18554";20998.9;"Íbúðareign";1987;64.5;1;"Laugarneshverfi/Vogar";3.188
"18555";29250;"Íbúðareign";1961;98.8;3;"Gerðin";3.535
"18556";50576.5;"Íbúðarhús";1902;128.4;4;"Miðbær";2.333
"18557";25552.8;"Íbúðareign";1944;86.5;2;"Hlíðar";2.42
"18558";14840.8;"Íbúðareign";1967;50;1;"Hafnarfjörður";2.423
"18559";39258.7;"Íbúðareign";1961;118.4;4;"Laugarneshverfi/Vogar";3.131
"18560";22713.6;"Íbúðareign";1941;52.1;1;"Miðbær";3.056
"18561";44064.8;"Íbúðareign";1960;132;3;"Laugarneshverfi/Vogar";3.12
"18562";21524.1;"Íbúðareign";2004;76.9;2;"Grafarholt";2.869
"18563";44570.5;"Raðhús";1974;136;5;"Hafnarfjörður";2.886
"18564";23094.5;"Íbúðareign";1965;67.8;2;"Háaleiti";3.138
"18565";47730.8;"Íbúðareign";1961;124.4;4;"Laugarneshverfi/Vogar";3.781
"18566";50118.9;"Íbúðareign";1963;137;4;"Háaleiti";3.393
"18567";72326.8;"Einbýlishús";1987;168;3;"Garðabær";3.599
"18568";49030.8;"Raðhús";1976;148;4;"Garðabær";3.061
"18569";31253.3;"Íbúðareign";2003;95.3;2;"Kópavogur";2.898
"18570";89211.2;"Einbýlishús";1994;248.2;4;"Kópavogur";3.356
"18571";24693.5;"Íbúðareign";1947;75.1;2;"Laugarneshverfi/Vogar";2.906
"18572";30758;"Íbúðareign";2003;110.8;3;"Grafarholt";2.987
"18573";35717.5;"Íbúðareign";1999;106;2;"Garðabær";3.208
"18574";59273.5;"Einbýlishús";1958;173.1;4;"Laugarneshverfi/Vogar";2.872
"18575";34169.2;"Íbúðareign";1924;83.4;1;"Miðbær";2.826
"18576";21180.9;"Íbúðareign";1968;64.3;1;"Fossvogur";2.601
"18577";33098;"Íbúðareign";2008;108.6;3;"Kópavogur";2.536
"18578";40285.7;"Íbúðareign";1964;113.2;3;"Kópavogur";3.114
"18579";34650.2;"Íbúðareign";2003;109.8;3;"Kópavogur";2.947
"18580";31200;"Íbúðareign";2005;98.6;2;"Kópavogur";2.799
"18581";20590.7;"Íbúðareign";1959;68.8;2;"Laugarneshverfi/Vogar";2.583
"18582";33512.7;"Íbúðareign";1959;97.7;3;"Laugarneshverfi/Vogar";2.971
"18583";27690;"Íbúðareign";1963;75.9;2;"Háaleiti";3.344
"18584";27909.7;"Íbúðareign";2006;86;2;"Hafnarfjörður";3.091
"18585";26218.4;"Íbúðareign";1989;98.4;3;"Kópavogur";2.561
"18586";69186;"Einbýlishús";1968;136.8;4;"Garðabær";4.364
"18587";26483.6;"Íbúðareign";1998;95.4;2;"Mosfellsbær";2.455
"18588";16313.7;"Íbúðareign";1925;60.8;2;"Miðbær";1.615
"18589";24728.6;"Íbúðareign";1961;94.2;2;"Laugarneshverfi/Vogar";2.235
"18590";21710;"Íbúðareign";1994;82.1;2;"Grafarvogur";2.335
"18591";23756.2;"Íbúðareign";1971;88.5;3;"Breiðholt";2.339
"18592";31996.9;"Íbúðareign";2004;106;3;"Grafarholt";3.131
"18593";63623.3;"Íbúðareign";1932;126.9;2;"Miðbær";3.254
"18594";39962;"Íbúðareign";1957;124.4;4;"Kópavogur";2.71
"18595";30275.7;"Íbúðareign";2001;91.7;2;"Kópavogur";2.725
"18596";18411.9;"Íbúðareign";1946;68.7;2;"Hafnarfjörður";2.244
"18597";31176.6;"Íbúðareign";1966;79.5;1;"Kópavogur";3.439
"18598";64195.3;"Einbýlishús";2006;167;4;"Kópavogur";3.377
"18599";21911.5;"Íbúðareign";1973;75.1;2;"Kópavogur";2.78
"18600";31200;"Íbúðareign";2006;112.6;3;"Kópavogur";2.461
"18601";21981.7;"Íbúðareign";1997;75.9;2;"Grafarvogur";2.829
"18602";24267.1;"Íbúðareign";1942;60.5;2;"Laugarneshverfi/Vogar";3.848
"18603";23892.7;"Íbúðareign";1964;83.5;2;"Hlíðar";2.284
"18604";15854.8;"Íbúðareign";1960;56.5;1;"Kópavogur";2.375
"18605";67847;"Parhús";2000;177.2;5;"Kópavogur";3.153
"18606";69681.3;"Einbýlishús";2007;173.5;4;"Kópavogur";3.61
"18607";29348.8;"Íbúðareign";1984;102.5;3;"Kópavogur";2.586
"18608";26644.8;"Íbúðareign";1965;92.4;3;"Hafnarfjörður";2.705
"18609";33264.4;"Íbúðareign";1993;146.4;4;"Hafnarfjörður";2.265
"18610";21171.8;"Íbúðareign";1969;97.1;2;"Hafnarfjörður";2.146
"18611";25970.1;"Íbúðareign";2008;75.4;1;"Hafnarfjörður";3.418
"18612";51415;"Parhús";1988;184.8;6;"Kópavogur";2.473
"18613";57781.1;"Einbýlishús";1968;161.7;5;"Laugarneshverfi/Vogar";2.997
"18614";50018.8;"Íbúðareign";1991;205.3;5;"Hafnarfjörður";2.047
"18615";53644.5;"Raðhús";2005;144.1;3;"Garðabær";3.41
"18616";25963.6;"Einbýlishús";1921;57.4;1;"Hafnarfjörður";3.136
"18617";34963.5;"Íbúðareign";2000;119;3;"Hafnarfjörður";2.49
"18618";29208.4;"Raðhús";1979;86.6;2;"Garðabær";2.795
"18619";58427.2;"Einbýlishús";1969;162.7;6;"Kópavogur";2.936
"18620";35326.2;"Íbúðareign";1996;104.2;3;"Kópavogur";3.177
"18621";18011.5;"Íbúðareign";1963;57.7;1;"Laugarneshverfi/Vogar";2.603
"18622";22487.4;"Íbúðareign";1992;95.2;1;"Grafarvogur";2.381
"18623";39969.8;"Íbúðareign";1946;154.6;3;"Laugarneshverfi/Vogar";2.411
"18624";20234.5;"Íbúðareign";1946;61.7;3;"Laugarneshverfi/Vogar";2.643
"18625";22990.5;"Íbúðareign";1997;75.9;2;"Grafarvogur";2.851
"18626";59672.6;"Parhús";1998;157.7;5;"Grafarvogur";3.915
"18627";35087;"Íbúðareign";2001;79.7;1;"Laugarneshverfi/Vogar";3.716
"18628";22090.9;"Íbúðareign";1968;76.9;3;"Breiðholt";2.338
"18629";20334.6;"Íbúðareign";1972;77.7;2;"Breiðholt";2.333
"18630";48100;"Íbúðareign";1967;145.4;5;"Vesturbær";2.888
"18631";118164.8;"Einbýlishús";1993;221.9;4;"Garðabær";4.473
"18632";37879.4;"Íbúðareign";2008;109.6;2;"Hafnarfjörður";3.102
"18633";23775.7;"Íbúðareign";1978;75.3;2;"Kópavogur";2.813
"18634";58983.6;"Íbúðareign";2008;181.9;2;"Kópavogur";3.183
"18635";32890;"Íbúðareign";1998;104.6;3;"Kópavogur";2.825
"18636";59384;"Parhús";1999;136.7;3;"Kópavogur";4.013
"18637";25305.8;"Íbúðareign";1979;92.5;2;"Breiðholt";2.36
"18638";34786.7;"Íbúðareign";2008;120.7;3;"Hafnarfjörður";2.614
"18639";43680;"Raðhús";1995;172.5;5;"Mosfellsbær";2.079
"18640";22685;"Íbúðareign";1992;94.8;3;"Mosfellsbær";2.254
"18641";27383.2;"Íbúðareign";2002;85.6;2;"Hafnarfjörður";2.81
"18642";19459.7;"Íbúðareign";1969;91.9;2;"Hafnarfjörður";1.946
"18643";29108.3;"Íbúðareign";2002;89.7;2;"Hafnarfjörður";2.748
"18644";72589.4;"Einbýlishús";2002;211.7;3;"Hafnarfjörður";3.371
"18645";27137.5;"Íbúðareign";2005;71.1;1;"Kópavogur";3.395
"18646";35661.6;"Íbúðareign";1969;137.8;3;"Kópavogur";2.394
"18647";47655.4;"Íbúðareign";1987;204.1;4;"Kópavogur";1.898
"18648";46147.4;"Einbýlishús";2008;161.4;3;"Mosfellsbær";2.776
"18649";34915.4;"Íbúðareign";2006;132.8;3;"Grafarholt";2.697
"18650";13375.7;"Íbúðareign";1974;54.8;2;"Breiðholt";2.108
"18651";43134;"Íbúðareign";1967;128.7;4;"Gerðin";3.876
"18652";68887;"Raðhús";1962;165.8;5;"Gerðin";4.139
"18653";23325.9;"Íbúðareign";1961;64.3;1;"Laugarneshverfi/Vogar";3.286
"18654";27237.6;"Íbúðareign";2008;76.4;1;"Hafnarfjörður";3.35
"18655";38350;"Íbúðareign";2008;111.1;2;"Kópavogur";2.9
"18656";28168.4;"Íbúðareign";2005;72.9;2;"Hafnarfjörður";3.514
"18657";53159.6;"Einbýlishús";1964;174.3;6;"Hafnarfjörður";2.776
"18658";37243.7;"Íbúðareign";1994;127.7;2;"Hafnarfjörður";2.864
"18659";23389.6;"Íbúðareign";2004;78.2;1;"Hafnarfjörður";2.997
"18660";28577.9;"Íbúðareign";1987;76.1;2;"Laugarneshverfi/Vogar";3.71
"18661";27690;"Íbúðareign";1917;69.3;2;"Miðbær";2.391
"18662";16077.1;"Íbúðareign";1963;44.9;1;"Laugarneshverfi/Vogar";2.961
"18663";21918;"Íbúðareign";1960;77.8;1;"Laugarneshverfi/Vogar";2.533
"18664";20330.7;"Íbúðareign";1995;75.6;2;"Grafarvogur";2.485
"18665";54255.5;"Einbýlishús";1990;143.4;4;"Grafarvogur";3.894
"18666";64610;"Einbýlishús";1955;220.8;6;"Gerðin";3.247
"18667";24180;"Íbúðareign";1968;78.9;2;"Hafnarfjörður";2.935
"18668";30104.1;"Íbúðareign";2003;107.2;3;"Hafnarfjörður";2.661
"18669";26279.5;"Íbúðareign";1956;92.8;3;"Kópavogur";2.24
"18670";58464.9;"Raðhús";1985;193.3;4;"Breiðholt";2.45
"18671";55156.4;"Einbýlishús";2002;148.7;4;"Hafnarfjörður";3.4
"18672";45342.7;"Íbúðareign";1959;134.5;2;"Laugarneshverfi/Vogar";2.883
"18673";22059.7;"Íbúðareign";1972;89;2;"Hafnarfjörður";2.283
"18674";31302.7;"Íbúðareign";1978;117.2;4;"Hafnarfjörður";2.347
"18675";32701.5;"Íbúðareign";2005;98.6;2;"Kópavogur";2.782
"18676";53224.6;"Einbýlishús";1973;137.8;4;"Seltjarnanes";3.278
"18677";31137.6;"Íbúðareign";1995;106.2;5;"Kópavogur";2.517
"18678";46121.4;"Íbúðareign";1963;124;3;"Kópavogur";3.518
"18679";27227.2;"Íbúðareign";1966;111.7;3;"Kópavogur";2.183
"18680";52375.7;"Einbýlishús";1962;137.8;2;"Laugarneshverfi/Vogar";3.593
"18681";59252.7;"Parhús";1996;163.8;4;"Kópavogur";3.279
"18682";31154.5;"Íbúðareign";1989;98.2;3;"Kópavogur";3.076
"18683";31454.8;"Íbúðareign";2008;106.1;2;"Mosfellsbær";2.976
"18684";12821.9;"Íbúðareign";1955;41.2;1;"Kópavogur";2.81
"18685";23390.9;"Íbúðareign";2001;74.6;2;"Mosfellsbær";2.705
"18686";80472.6;"Einbýlishús";1967;196.3;5;"Háaleiti";3.359
"18687";62491;"Parhús";1996;199.9;5;"Kópavogur";2.657
"18688";38890.8;"Íbúðareign";1967;130.9;3;"Kópavogur";2.469
"18689";20373.6;"Íbúðareign";1956;82.9;2;"Laugarneshverfi/Vogar";2.003
"18690";41385.5;"Íbúðareign";1996;111.4;3;"Seltjarnanes";2.916
"18691";34183.5;"Íbúðareign";1992;89.4;2;"Breiðholt";3.121
"18692";27300;"Íbúðareign";2003;87;2;"Grafarholt";2.872
"18693";27946.1;"Íbúðareign";1989;68.9;1;"Miðbær";2.939
"18694";26062.4;"Íbúðareign";2008;91.4;2;"Mosfellsbær";2.643
"18695";34060;"Parhús";1934;97;3;"Vesturbær";2.976
"18696";45251.7;"Íbúðareign";2002;128.4;3;"Kópavogur";2.994
"18697";36809.5;"Íbúðareign";2006;158;4;"Hafnarfjörður";2.144
"18698";35237.8;"Íbúðareign";2008;110.1;2;"Hafnarfjörður";2.822
"18699";41303.6;"Íbúðareign";2007;111.1;2;"Kópavogur";3.352
"18700";16157.7;"Íbúðareign";1967;53.5;1;"Árbær";2.334
"18701";19307.6;"Íbúðareign";1946;50.6;1;"Miðbær";2.538
"18702";20061.6;"Íbúðareign";1948;57.4;2;"Hlíðar";2.837
"18703";21426.6;"Íbúðareign";1965;82.9;3;"Laugarneshverfi/Vogar";2.508
"18704";82676.1;"Einbýlishús";1991;173.9;4;"Seltjarnanes";4.23
"18705";56633.2;"Raðhús";1967;173.9;6;"Seltjarnanes";2.511
"18706";21450;"Íbúðareign";1961;75.2;2;"Hlíðar";2.487
"18707";15975.7;"Íbúðareign";1968;48.3;1;"Fossvogur";2.772
"18708";35287.2;"Íbúðareign";1960;120.2;3;"Laugarneshverfi/Vogar";2.528
"18709";32419.4;"Íbúðareign";2008;119.4;3;"Hafnarfjörður";2.784
"18710";48994.4;"Raðhús";2002;205;4;"Hafnarfjörður";2.378
"18711";36255.7;"Íbúðareign";2003;124.1;3;"Grafarholt";2.869
"18712";22090.9;"Íbúðareign";1970;51.5;1;"Miðbær";2.695
"18713";20436;"Íbúðareign";1993;74.4;1;"Grafarvogur";2.752
"18714";37438.7;"Íbúðareign";2008;107.5;2;"Hafnarfjörður";3.139
"18715";35120.8;"Íbúðareign";2006;120.2;3;"Kópavogur";2.376
"18716";51703.6;"Einbýlishús";1967;134.6;4;"Kópavogur";3.453
"18717";26604.5;"Íbúðareign";1964;104.2;2;"Hafnarfjörður";2.225
"18718";21413.6;"Íbúðareign";2001;59;1;"Mosfellsbær";3.418
"18719";47880.3;"Íbúðareign";2006;120.4;3;"Garðabær";3.598
"18720";29305.9;"Íbúðareign";2004;99.6;2;"Grafarholt";2.689
"18721";20020;"Íbúðareign";1925;42.7;2;"Miðbær";2.682
"18722";45585.8;"Íbúðareign";1990;120.9;4;"Grafarvogur";3.609
"18723";42209.7;"Íbúðareign";2001;122.5;2;"Laugarneshverfi/Vogar";3.155
"18724";22704.5;"Íbúðareign";1954;56.1;2;"Laugarneshverfi/Vogar";3.83
"18725";35327.5;"Íbúðareign";1992;62.7;1;"Fossvogur";4.071
"18726";49687.3;"Parhús";1988;155.1;4;"Mosfellsbær";2.745
"18727";18619.9;"Íbúðareign";1971;66.6;2;"Breiðholt";2.113
"18728";20291.7;"Íbúðareign";1958;77.3;2;"Vesturbær";2.248
"18729";32468.8;"Íbúðareign";1997;100;3;"Grafarvogur";3.032
"18730";20956;"Íbúðareign";1956;75.2;2;"Laugarneshverfi/Vogar";2.644
"18731";35709.7;"Íbúðareign";1992;111.7;3;"Seltjarnanes";2.652
"18732";32223.1;"Íbúðareign";1997;105;2;"Grafarvogur";2.987
"18733";15399.8;"Íbúðareign";1932;41;1;"Miðbær";2.315
"18734";19818.5;"Íbúðareign";1966;53.6;1;"Gerðin";3.782
"18735";13938.6;"Íbúðareign";1943;48.1;2;"Laugarneshverfi/Vogar";2.313
"18736";23132.2;"Íbúðareign";1984;91;2;"Mosfellsbær";2.321
"18737";21595.6;"Íbúðareign";1948;64;1;"Laugarneshverfi/Vogar";2.968
"18738";46343.7;"Íbúðareign";1998;130.6;4;"Kópavogur";3.394
"18739";21784.1;"Íbúðareign";1980;49.8;1;"Kópavogur";3.493
"18740";28164.5;"Íbúðareign";2003;57.5;1;"Laugarneshverfi/Vogar";4.432
"18741";29326.7;"Íbúðareign";2004;81.4;2;"Kópavogur";3.409
"18742";37337.3;"Íbúðareign";1989;156.9;4;"Hafnarfjörður";2.176
"18743";28553.2;"Raðhús";1985;91.8;2;"Hafnarfjörður";3.016
"18744";29575;"Íbúðareign";1988;125.4;2;"Kópavogur";1.89
"18745";23439;"Íbúðareign";1979;86.2;3;"Kópavogur";2.279
"18746";21009.3;"Íbúðareign";1932;50.6;1;"Miðbær";2.846
"18747";28455.7;"Íbúðareign";1971;81.4;3;"Fossvogur";3.01
"18748";27306.5;"Íbúðareign";2003;87;2;"Grafarholt";3.163
"18749";66947.4;"Raðhús";1976;197.8;7;"Seltjarnanes";2.55
"18750";20788.3;"Íbúðareign";1970;80.4;2;"Breiðholt";2.248
"18751";25972.7;"Íbúðareign";2002;84.2;2;"Hafnarfjörður";2.991
"18752";42577.6;"Einbýlishús";1973;121.6;4;"Hafnarfjörður";2.981
"18753";66098.5;"Einbýlishús";1990;182.9;5;"Garðabær";3.385
"18754";66922.7;"Einbýlishús";2006;193.4;4;"Kópavogur";2.834
"18755";33095.4;"Íbúðareign";1996;75.6;2;"Kópavogur";4.155
"18756";43648.8;"Einbýlishús";1955;174.9;5;"Kópavogur";2.326
"18757";29183.7;"Íbúðareign";1967;90.5;3;"Árbær";2.786
"18758";36925.2;"Íbúðareign";1958;107.6;3;"Laugarneshverfi/Vogar";3.067
"18759";28065.7;"Íbúðareign";1925;74.8;2;"Miðbær";2.321
"18760";33300.8;"Íbúðareign";2003;117.4;2;"Grafarholt";2.692
"18761";61795.5;"Raðhús";1973;214.6;7;"Laugarneshverfi/Vogar";2.776
"18762";22730.5;"Íbúðareign";1931;73.5;2;"Miðbær";1.952
"18763";45438.9;"Íbúðareign";1948;117.7;3;"Hlíðar";3.187
"18764";31200;"Íbúðareign";1987;111.6;2;"Grafarvogur";2.555
"18765";25304.5;"Íbúðareign";1958;71.2;2;"Laugarneshverfi/Vogar";3.333
"18766";21570.9;"Íbúðareign";1958;75.9;2;"Laugarneshverfi/Vogar";2.435
"18767";18320.9;"Íbúðareign";1950;58.4;1;"Hlíðar";2.384
"18768";15503.8;"Íbúðareign";1982;48.5;1;"Miðbær";2.122
"18769";29728.4;"Íbúðareign";2002;99.1;3;"Grafarholt";2.885
"18770";29250;"Íbúðareign";1992;95.2;2;"Grafarvogur";2.728
"18771";52531.7;"Parhús";1990;186;3;"Mosfellsbær";2.395
"18772";53142.7;"Raðhús";1972;131;4;"Garðabær";3.749
"18773";25945.4;"Íbúðareign";1999;91.2;3;"Hafnarfjörður";2.409
"18774";22620;"Íbúðareign";1931;61.8;1;"Vesturbær";2.725
"18775";31226;"Íbúðareign";2001;90.5;3;"Mosfellsbær";3.344
"18776";88112.7;"Einbýlishús";1972;165.7;4;"Fossvogur";4.232
"18777";49125.7;"Íbúðareign";2010;124.1;2;"Gerðin";4.345
"18778";38398.1;"Parhús";1990;112.4;2;"Mosfellsbær";3.258
"18779";60414.9;"Raðhús";2006;166.1;3;"Grafarvogur";3.36
"18780";32446.7;"Raðhús";1973;94;3;"Mosfellsbær";3.169
"18781";49293.4;"Einbýlishús";1954;152.4;5;"Mosfellsbær";2.97
"18782";26349.7;"Íbúðareign";1991;69.6;1;"Fossvogur";3.046
"18783";38892.1;"Íbúðareign";1993;89.4;2;"Breiðholt";3.274
"18784";36336.3;"Íbúðareign";2008;119.4;3;"Hafnarfjörður";3.035
"18785";33996.3;"Íbúðareign";2006;90.5;2;"Kópavogur";3.681
"18786";39393.9;"Íbúðareign";1961;132.3;4;"Gerðin";3.465
"18787";22089.6;"Íbúðareign";1992;61.1;2;"Seltjarnanes";2.811
"18788";29484;"Íbúðareign";1961;107.5;2;"Seltjarnanes";2.043
"18789";59384;"Einbýlishús";1954;236.6;7;"Seltjarnanes";1.894
"18790";27796.6;"Íbúðareign";1987;103.3;4;"Seltjarnanes";2.099
"18791";34586.5;"Íbúðareign";1956;85.9;3;"Laugarneshverfi/Vogar";3.465
"18792";22820.2;"Íbúðareign";1928;75;1;"Vesturbær";2.269
"18793";34450;"Íbúðareign";1974;126.8;3;"Gerðin";3.301
"18794";21009.3;"Íbúðareign";1974;59.5;2;"Gerðin";3.705
"18795";31164.9;"Íbúðareign";1960;98.3;2;"Laugarneshverfi/Vogar";2.786
"18796";33169.5;"Íbúðareign";1993;106.3;2;"Mosfellsbær";2.921
"18797";26626.6;"Íbúðareign";1989;82.9;2;"Grafarvogur";3.16
"18798";22090.9;"Íbúðareign";1970;89.7;3;"Breiðholt";1.854
"18799";29818.1;"Íbúðareign";1946;77.7;1;"Miðbær";2.288
"18800";33901.4;"Íbúðareign";2004;98.9;2;"Grafarvogur";3.232
"18801";26878.8;"Íbúðareign";1978;84.2;2;"Vesturbær";2.489
"18802";51266.8;"Parhús";1997;132.4;3;"Grafarvogur";3.992
"18803";33273.5;"Íbúðareign";2005;102.9;3;"Hafnarfjörður";3.202
"18804";42806.4;"Íbúðareign";1953;157.7;6;"Hafnarfjörður";2.345
"18805";42857.1;"Íbúðareign";2007;109.2;3;"Kópavogur";3.273
"18806";23513.1;"Íbúðareign";1955;45;1;"Miðbær";3.625
"18807";23669.1;"Íbúðareign";2003;76.2;1;"Grafarholt";2.976
"18808";29182.4;"Íbúðareign";1915;86.2;2;"Miðbær";1.91
"18809";52042.9;"Íbúðareign";1920;144.8;3;"Miðbær";2.327
"18810";27001;"Íbúðareign";2001;76.5;2;"Hafnarfjörður";3.485
"18811";41594.8;"Íbúðareign";2008;122.8;2;"Hafnarfjörður";3.466
"18812";33059;"Íbúðareign";2008;100.8;2;"Hafnarfjörður";3.357
"18813";59599.8;"Íbúðareign";2006;161.2;3;"Kópavogur";3.17
"18814";26336.7;"Íbúðareign";1996;80.1;2;"Kópavogur";3.19
"18815";30963.4;"Íbúðareign";1966;99.8;3;"Kópavogur";2.432
"18816";29361.8;"Íbúðareign";1998;87.4;2;"Kópavogur";3.069
"18817";27281.8;"Íbúðareign";1995;85.2;2;"Grafarvogur";3.184
"18818";46163;"Íbúðareign";1996;111.4;2;"Seltjarnanes";3.34
"18819";24040.9;"Íbúðareign";1905;63.8;2;"Miðbær";2.193
"18820";25802.4;"Íbúðareign";2006;77.7;1;"Hafnarfjörður";3.365
"18821";54757.3;"Einbýlishús";1993;135.2;5;"Hafnarfjörður";3.581
"18822";25135.5;"Íbúðareign";1989;81.9;1;"Hafnarfjörður";3.012
"18823";32500;"Íbúðareign";1976;118.1;4;"Hafnarfjörður";2.416
"18824";19597.5;"Íbúðareign";1993;60;1;"Hafnarfjörður";3.012
"18825";38719.2;"Íbúðareign";2012;115.8;3;"Hafnarfjörður";3.118
"18826";36134.8;"Íbúðareign";2008;109.6;2;"Hafnarfjörður";2.918
"18827";37139.7;"Íbúðareign";2008;106.1;2;"Hafnarfjörður";3.212
"18828";65481;"Raðhús";2002;181.6;4;"Hafnarfjörður";3.377
"18829";60538.4;"Einbýlishús";1969;186.1;4;"Garðabær";2.625
"18830";23762.7;"Íbúðareign";1986;66.7;2;"Kópavogur";2.996
"18831";30531.8;"Íbúðareign";1958;122.4;4;"Laugarneshverfi/Vogar";2.419
"18832";50436.1;"Einbýlishús";1953;158.3;5;"Gerðin";3.618
"18833";45971.9;"Íbúðareign";1982;149.9;4;"Mosfellsbær";2.615
"18834";21430.5;"Íbúðareign";1951;79.7;1;"Laugarneshverfi/Vogar";2.198
"18835";51789.4;"Einbýlishús";1960;188.3;4;"Garðabær";2.532
"18836";49874.5;"Parhús";2002;163.8;4;"Hafnarfjörður";2.94
"18837";24570;"Íbúðareign";1991;99.2;3;"Hafnarfjörður";2.221
"18838";37371.1;"Íbúðareign";1964;149.4;4;"Hafnarfjörður";2.287
"18839";32818.5;"Íbúðareign";1991;124;4;"Hafnarfjörður";2.262
"18840";34911.5;"Íbúðareign";2002;113.2;3;"Hafnarfjörður";2.762
"18841";42827.2;"Íbúðareign";2008;122.8;2;"Hafnarfjörður";3.277
"18842";88990.2;"Einbýlishús";1975;225.3;6;"Garðabær";3.216
"18843";28518.1;"Íbúðareign";1950;131.8;3;"Laugarneshverfi/Vogar";1.786
"18844";27300;"Íbúðareign";2004;88.4;3;"Grafarholt";3.254
"18845";46150;"Íbúðareign";1989;165.3;4;"Grafarvogur";2.721
