"nrhus"	"nuvirdi"	"ibm2"	"gaedi"
11076	33642.7	61.6	4.16
11077	33523.1	102.5	2.855
11078	53255.8	164.1	3.014
11079	41070.9	119.1	2.927
11080	59326.8	117.8	3.413
11081	58243.9	135	3.667
11082	42174.6	46.6	3.633
11083	48620	119.1	3.333
11084	29876.6	65.8	4.188
11085	38036.7	84.9	3.622
11086	26403	89.3	2.465
11087	29465.8	48.2	4.28
11088	49190.7	90.8	3.317
11089	39631.8	100.5	3.651
11090	39986.7	69.3	3.75
11091	52347.1	122.7	3.614
11092	31850	89.8	2.733
11093	59918.3	181.5	2.956
11094	57150.6	241.6	1.85
11095	66358.5	136.1	3.921
11096	46683	129.9	3.06
11097	61003.8	187.1	2.992
11098	45302.4	85.3	4.251
11099	45107.4	122	3.452
11100	60057.4	187.2	2.642
11101	51909	146.9	3.433
11102	49090.6	119.2	3.285
11103	29890.9	62	2.838
11104	38989.6	112	3.51
11105	27211.6	63	4.198
11106	21654.1	66.4	2.541
11107	22731.8	58.8	2.966
11108	35925.5	80.9	2.551
11109	54990	102.6	4.302
11110	65568.1	165.5	4.216
11111	53233.7	194.1	2.277
11112	22227.4	62.7	3.244
11113	23565.1	62.7	2.877
11114	22227.4	66.4	2.755
11115	19997.9	47.5	3.185
11116	22227.4	61.9	3.295
11117	28914.6	94	2.658
11118	22227.4	62.4	3.089
11119	20762.3	50	3.058
11120	38400.7	110.1	3.18
11121	34047	70.5	4.148
11122	25740	74.2	2.983
11123	25344.8	76.9	2.758
11124	29954.6	86.9	3.126
11125	39382.2	90.3	3.706
11126	80730	221.5	3.313
11127	37906.7	87.6	3.623
11128	54048.8	130	3.644
11129	60635.9	136.1	4.015
11130	62147.8	142.5	3.68
11131	27138.8	61.2	4.128
11132	21817.9	58.3	2.853
11133	28938	62.9	3.762
11134	32500	99.2	2.698
11135	41828.8	113	3.487
11136	53263.6	123.2	3.716
11137	60321.3	185.6	2.657
11138	32429.8	79.9	4.049
11139	46718.1	109.5	3.989
11140	31831.8	64.4	4.074
11141	40300	66	3.826
11142	75851.1	200.1	3.277
11143	49821.2	133.3	3.979
11144	48839.7	120.9	4.273
11145	33005.7	57.5	3.572
11146	53300	180.3	2.935
11147	34353.8	99.7	3.11
11148	55512.6	150.3	3.161
11149	88852.4	139.6	4.646
11150	34450	82.8	3.8
11151	46763.6	102.2	3.141
11152	32475.3	101.1	2.765
11153	49397.4	125	3.956
11154	42152.5	126.3	3.921
11155	57268.9	123	4.327
11156	46746.7	110.2	3.946
11157	35348.3	77	3.886
11158	21440.9	47.9	4.122
11159	58506.5	128	3.957
11160	42126.5	109.3	3.578
11161	18974.8	31.7	4.068
11162	27504.1	82.7	2.49
11163	29867.5	81.4	3.543
11164	32284.2	91.8	3.258
11165	50494.6	127	3.819
11166	75656.1	183	4.408
11167	34414.9	85	3.725
11168	37508.9	97	3.41
11169	38339.6	95.6	3.349
11170	26022.1	64	3.702
11171	46768.8	79.9	4.268
11172	55078.4	102.7	4.879
11173	34296.6	105.3	3.147
11174	30927	101.6	2.663
11175	34253.7	95.3	3.543
11176	24953.5	54	2.952
11177	64350	177.5	3.449
11178	62996.7	166.9	3.562
11179	68376.1	112.2	4.143
11180	34821.8	112.8	2.535
11181	50025.3	129	3.637
11182	27287	89.2	2.607
11183	60862.1	130.3	3.45
11184	42454.1	128.4	2.991
11185	30420	91.8	3.028
11186	31571.8	89.8	3.073
11187	45749.6	122.2	3.498
11188	40625	110.4	3.749
11189	35100	95.7	3.483
11190	22100	51.3	3.25
11191	26973.7	52.2	3.688
11192	36881	89	3.661
11193	31699.2	72.8	3.835
11194	33144.8	71.1	3.681
11195	49351.9	107	2.792
11196	85293	197.7	3.618
11197	52789.1	116.8	4.103
11198	53300	167.5	2.853
11199	34972.6	94.4	3.568
11200	36714.6	109.1	2.943
11201	55881.8	113.5	4.37
11202	53186.9	135.6	3.147
11203	80247.7	137.8	3.948
11204	49790	106.5	3.425
11205	33670	100.6	2.804
11206	44502.9	113.3	3.625
11207	29840.2	70.7	3.952
11208	70980	146	3.844
11209	38313.6	105.5	3.52
11210	41303.6	99.8	2.822
11211	45905.6	99.5	3.572
11212	40294.8	65.4	3.655
11213	43208.1	102.6	3.639
11214	46319	93.2	4.777
11215	62463.7	123.2	4.362
11216	32346.6	89.9	3.614
11217	86226.4	168.6	4.011
11218	80080	203.1	3.258
11219	72573.8	195.1	3.453
11220	23920	80.2	2.56
11221	92777.1	215	3.658
11222	44460	134	3.326
11223	58500	134.9	4.153
11224	50430.9	125.1	3.792
11225	27300	65.1	3.526
11226	40024.4	87.4	3.718
11227	46091.5	101.3	3.756
11228	56715.1	286.3	1.534
11229	50956.1	121.1	3.606
11230	90244.7	184.9	3.727
11231	23221.9	46.5	3.811
11232	47431.8	79.5	4.232
11233	51162.8	146.8	3.3
11234	41198.3	95.2	4.026
11235	33781.8	91.6	3.414
11236	33606.3	73	4.249
11237	38677.6	103.2	3.756
11238	159411.2	378.5	3.524
11239	32982.3	97.2	3.992
11240	24460.8	53.5	4.247
11241	38668.5	96.2	3.847
11242	41990	110.4	3.758
11243	32701.5	108.1	2.594
11244	37004.5	100.9	3.099
11245	46550.4	123.1	4.145
11246	36038.6	97.4	3.391
11247	67987.4	179.8	3.544
11248	44031	77.2	4.768
11249	31931.9	73.6	4.199
11250	38201.8	65.7	3.495
11251	36741.9	80.9	3.133
11252	25249.9	54.9	3.342
11253	44800.6	111.3	3.666
11254	44034.9	90	4.411
11255	34739.9	105.8	3.037
11256	37616.8	89.9	3.909
11257	85172.1	261.8	4.081
11258	30089.8	84.1	3.371
11259	38981.8	84.8	3.999
11260	53833	125	3.774
11261	39000	103.5	3.57
11262	37876.8	125	3.013
11263	29458	57	4.323
11264	35085.7	75.2	3.867
11265	33096.7	73.4	4.252
11266	36099.7	120.6	2.501
11267	35100	97.8	3.343
11268	37545.3	87.4	3.682
11269	80454.4	175.5	3.85
11270	83423.6	212.8	3.203
11271	28399.8	95.3	2.605
11272	54949.7	192.8	2.667
11273	55864.9	140.8	4.017
11274	49855	112.9	3.82
11275	33173.4	87.3	3.454
11276	59670	118.2	3.97
11277	60946.6	142.3	3.96
11278	24570	48.5	3.994
11279	44681	110.3	3.149
11280	81062.8	140.4	4.345
11281	49325.9	114.3	3.894
11282	26942.5	55.9	3.417
11283	35100	70.7	3.617
11284	65325	201.2	2.949
11285	70592.6	121.9	4.052
11286	47322.6	112.9	4.202
11287	40081.6	118.9	3.151
11288	30420	65	3.789
11289	31170.1	75.1	3.698
11290	41897.7	100.1	3.593
11291	35490	104.3	2.904
11292	40040	91.5	3.62
11293	42819.4	98.2	3.708
11294	62400	153	3.645
11295	71500	198.4	3.48
11296	44226	107.6	3.389
11297	48107.8	142.5	2.999
11298	30420	86.7	3.216
11299	33679.1	61.9	4.458
11300	32732.7	96.7	2.672
11301	75142.6	186.1	3.779
11302	28600	57.2	3.176
11303	51704.9	79.3	3.623
11304	30550	68.1	3.503
11305	73355.1	206.1	2.608
11306	30260.1	85.3	3.398
11307	35015.5	72.8	3.971
11308	35224.8	69.6	4.602
11309	49354.5	107.3	3.351
11310	44721.3	74.9	3.871
11311	94884.4	302.1	3.043
11312	35423.7	109.5	2.964
11313	38569.7	92.3	3.765
11314	23524.8	56.1	3.15
11315	34786.7	97.3	3.117
11316	57883.8	104.6	4.032
11317	35594	95.6	3.345
11318	37040.9	82.3	3.507
11319	71771.7	82.8	4.362
11320	30934.8	64.3	3.177
11321	46645.3	125.4	3.567
11322	33569.9	91.5	3.544
11323	53493.7	177.6	2.453
11324	22744.8	40	3.238
11325	30513.6	63.2	3.524
11326	67600	290.2	1.934
11327	38508.6	99.8	3.516
11328	27950	85.6	3.139
11329	24026.6	71.9	2.727
11330	51946.7	149.6	3.02
11331	37672.7	99	3.206
11332	46493.2	129.9	3.03
11333	66929.2	124.5	3.7
11334	40132.3	89.1	4.238
11335	38309.7	81.4	2.754
11336	41390.7	111.3	3.342
11337	54644.2	119.4	3.985
11338	41505.1	136.3	2.771
11339	24690.9	78.1	2.919
11340	89856	142	4.323
11341	45242.6	118.4	3.348
11342	49718.5	144.8	2.936
11343	44723.9	116.8	3.324
11344	38229.1	82.2	3.794
11345	67381.6	188	3.403
11346	37319.1	105.4	3.659
11347	37830	101.2	3.597
11348	32680.7	100.3	2.91
11349	45613.1	101.6	3.927
11350	24681.8	51.5	3.681
11351	39825.5	109.3	3.481
11352	41070.9	79	4.312
11353	38318.8	77.7	3.74
11354	73362.9	153.8	3.854
11355	57044	129.4	3.756
11356	133595.8	192.3	4.744
11357	17911.4	37.9	3.729
11358	46772.7	131.2	3.894
11359	68595.8	156	3.645
11360	38350	109.5	2.966
11361	69998.5	158.8	4.27
11362	32626.1	80.9	3.609
11363	30907.5	80.5	3.276
11364	45958.9	107.8	3.834
11365	31525	103.6	2.48
11366	53293.5	125.7	3.756
11367	25324	91.1	2.497
11368	25680.2	81.8	2.934
11369	38649	109.5	3.127
11370	67416.7	170	3.571
11371	30150.9	68	3.594
11372	32195.8	80.1	3.599
11373	32221.8	101.9	3.042
11374	40068.6	114.5	3.521
11375	27950	64.8	3.894
11376	28956.2	78.1	3.156
11377	55796	112.4	4.33
11378	37664.9	97.1	3.305
11379	29221.4	67.5	3.833
11380	31580.9	77.7	3.967
11381	33280	108.4	2.555
11382	35699.3	96.5	3.552
11383	68654.3	147	4.051
11384	42916.9	77.9	3.648
11385	54232.1	119.5	4.251
11386	50551.8	108.1	4.256
11387	51438.4	110.2	4.196
11388	29169.4	73.8	3.225
11389	38799.8	87	3.533
11390	77117.3	140.5	4
11391	32445.4	91.6	2.954
11392	53896.7	118.4	4.27
11393	24540.1	61.3	3.598
11394	50382.8	136.2	3.102
11395	37745.5	92.7	3.375
11396	42885.7	114.2	2.567
11397	30976.4	63.5	2.875
11398	58158.1	131.9	2.549
11399	33654.4	88.3	3.414
11400	35345.7	83.3	4.16
11401	33122.7	55.5	3.452
11402	60711.3	143.1	3.809
11403	68130.4	121.4	4.682
11404	41724.8	101.7	4.138
11405	49032.1	102	3.988
11406	55728.4	136.3	3.722
11407	45357	122.2	3.173
11408	52338	107.7	4.555
11409	35880	78.6	4.124
11410	47850.4	104.8	4.137
11411	48053.2	122.1	3.971
11412	24583	84.2	2.437
11413	37941.8	87.8	3.988
11414	20053.8	79.7	2.016
11415	36289.5	125.1	2.968
11416	22270.3	52.4	3.346
11417	48067.5	78.7	3.708
11418	79817.4	182.9	4.414
11419	42521.7	111.9	3.306
11420	83141.5	166.6	4.079
11421	25825.8	57.2	2.956
11422	37592.1	100.4	3.001
11423	45221.8	90.5	3.858
11424	47812.7	110.3	3.654
11425	48085.7	97.5	4.27
11426	63303.5	113.8	3.944
11427	31705.7	82.7	3.509
11428	42281.2	126.8	3.613
11429	25730.9	40.3	3.824
11430	41193.1	84.4	4.357
11431	40336.4	84.4	4.113
11432	37532.3	90.3	3.217
11433	27933.1	65.3	3.86
11434	28746.9	68.5	3.504
11435	31019.3	66.8	4.163
11436	30810	81.6	3.185
11437	49264.8	144.7	3.26
11438	92911	166.4	4.688
11439	55580.2	128.6	3.722
11440	46033	120.5	3.313
11441	55981.9	148.7	3.275
11442	27950	79.8	2.869
11443	35734.4	85.9	3.907
11444	43494.1	80.3	3.881
11445	20129.2	61.6	3.132
11446	49506.6	106.1	3.867
11447	32103.5	74.9	3.523
11448	28080	97.4	2.662
11449	53812.2	158.8	3.322
11450	35189.7	112.1	2.821
11451	36345.4	86.5	3.724
11452	38090	97.3	3.609
11453	35679.8	125.1	2.479
11454	29770	74.2	3.694
11455	29708.9	63.8	3.999
11456	22100	51.4	3.35
11457	51350	111.2	3.71
11458	106476.5	270.3	3.978
11459	73188.7	160.9	3.665
11460	36311.6	82.6	3.932
11461	55667.3	146.2	3.726
11462	46038.2	110.1	3.659
11463	32546.8	92.1	3.051
11464	52196.3	134.5	3.285
11465	45684.6	104.5	4.011
11466	116415	228.8	4.162
11467	47334.3	122.1	3.25
11468	40414.4	84.9	3.979
11469	80889.9	181.7	3.776
11470	35319.7	84.6	3.915
11471	48493.9	105.6	3.356
11472	52650	135.5	3.35
11473	33334.6	67	3.66
11474	27548.3	69	3.822
11475	47203	111.3	3.99
11476	39613.6	94.4	3.443
11477	49504	98.3	4.5
11478	52624	113.7	3.754
11479	44980	109.2	4.031
11480	36177.7	86.9	3.674
11481	47401.9	132.9	3.467
11482	40030.9	82.3	3.92
11483	16240.9	28	3.86
11484	33540	118.9	2.236
11485	98241	214.6	3.573
11486	22739.6	62.4	3.574
11487	37009.7	114.2	2.8
11488	38299.3	89	3.515
11489	187565.3	166.4	4.173
11490	35699.3	80.6	3.508
11491	51555.4	120	3.668
11492	37589.5	70.4	4.226
11493	54510.3	118.6	3.901
11494	68429.4	148.8	3.798
11495	60178.3	141.3	3.81
11496	54385.5	113.8	4.015
11497	39201.5	87.5	3.72
11498	33670	96.7	3.093
11499	68012.1	175.2	2.97
11500	37874.2	101.7	3.842
11501	33736.3	68.1	3.397
11502	30030	52.5	4.296
11503	62241.4	142.3	4.211
11504	98062.9	264	3.595
11505	49030.8	91.2	3.174
11506	34135.4	91.8	3.669
11507	49922.6	120.5	3.755
11508	44762.9	111.7	3.887
11509	55200.6	121.9	3.631
11510	58509.1	199.3	2.463
11511	35561.5	73.5	3.461
11512	28710.5	63.3	3.408
11513	25114.7	66.1	3.582
11514	29486.6	59.4	4.141
11515	33790.9	93.2	3.116
11516	57935.8	116.9	3.057
11517	61643.4	105.5	3.867
11518	45061.9	99.6	4.131
11519	28719.6	63.2	3.624
11520	30611.1	80.2	3.581
11521	31109	78.3	2.925
11522	20783.1	60.3	2.588
11523	27300	65.5	2.452
11524	51322.7	144.9	3.328
11525	35904.7	103.7	3.287
11526	44440.5	167.4	2.037
11527	43378.4	76.2	4.484
11528	72935.2	152.2	2.713
11529	36367.5	73.8	3.663
11530	35947.6	86	3.8
11531	36647	102.7	3.156
11532	27686.1	72.1	3.562
11533	45968	131.8	3.014
11534	51060.1	119.5	3.647
11535	40036.1	81.6	4.183
11536	45370	106	3.727
11537	25681.5	59	3.733
11538	40654.9	108.4	3.552
11539	32932.9	74	3.682
11540	48488.7	111.4	4.146
11541	26354.9	56.5	4.011
11542	80808	121.5	4.119
11543	52000	112.2	4.259
11544	45500	126.3	2.972
11545	49216.7	116.6	3.521
11546	46745.4	99	4.195
11547	126906	170.3	4.646
11548	72953.4	165.9	3.85
11549	54047.5	82.2	4.626
11550	36114	73.9	3.666
11551	31456.1	66.3	3.744
11552	46224.1	105.4	3.802
11553	63462.1	150.3	3.818
11554	41752.1	104.2	3.493
11555	49736.7	129.9	3.64
11556	21791.9	44.9	4.016
11557	49034.7	102	4.073
11558	41519.4	127.3	2.774
11559	47248.5	128.2	3.452
11560	45696.3	127.1	2.815
11561	31349.5	73.7	4.062
11562	35750	87	3.709
11563	38444.9	95.1	3.517
11564	68580.2	156.7	3.723
11565	79942.2	164.5	3.658
11566	101008.7	128.8	4.274
11567	57422.3	133.7	3.373
11568	38468.3	71.1	3.423
11569	27600.3	62.1	2.95
11570	39738.4	64	4.087
11571	39000	90.5	4.029
11572	39217.1	90.5	4.085
11573	30550	63.9	4.103
11574	29680.3	69.6	3.251
11575	55170.7	164.3	2.515
11576	53111.5	123.3	3.756
11577	32620.9	102	2.664
11578	23400	80.9	3.138
11579	25593.1	48	3.511
11580	34327.8	82.3	3.639
11581	27349.4	90.4	2.508
11582	46664.8	106.7	3.659
11583	48324.9	122.8	3.299
11584	69741.1	195.7	3.176
11585	34013.2	63	3.918
11586	49641.8	140.1	3.342
11587	42224	95.8	3.803
11588	68217.5	205.4	4.144
11589	54600	84.3	3.703
11590	50700	89.2	3.749
11591	39205.4	81.9	3.945
11592	35612.2	67.8	3.612
11593	29195.4	67.8	2.906
11594	41600	111.2	3.503
11595	34378.5	93.2	3.561
11596	34160.1	71.4	3.617
11597	48100	105.1	4.074
11598	30620.2	67.4	3.977
11599	24429.6	59.9	2.782
11600	38610	113.9	2.947
11601	61647.3	121.6	3.998
11602	21710	44.9	3.78
11603	57985.2	121.5	4.079
11604	35998.3	118.4	2.424
11605	32191.9	70.8	4.062
11606	52998.4	84.6	4.289
11607	43457.7	106.9	3.633
11608	50454.3	117.4	3.758
11609	31005	73.2	3.466
11610	67744.3	136.8	4.229
11611	53653.6	159.1	3.351
11612	31200	85.9	3.388
11613	30303	77.5	3.254
11614	46524.4	114.8	3.467
11615	73933.6	166.9	4.058
11616	60010.6	175.6	2.782
11617	43605.9	101.6	3.802
11618	136107.4	194	3.621
11619	147017	255.3	3.783
11620	35718.8	109.1	2.835
11621	39770.9	84.8	3.584
11622	28017.6	70.5	3.294
11623	36025.6	90.8	3.588
11624	22478.3	58.7	3.278
11625	61851.4	159.3	3.731
11626	38338.3	101.4	3.643
11627	26637	59	4.032
11628	36823.8	74.7	4.528
11629	65877.5	212.5	2.543
11630	32760	96.1	2.986
11631	37430.9	85.3	3.991
11632	27372.8	62.5	3.288
11633	29875.3	56.8	3.343
11634	42307.2	104.1	3.846
11635	85122.7	202.3	3.816
11636	43455.1	85.3	3.947
11637	64350	146.1	3.655
11638	80857.4	127.6	4.142
11639	22815	54.9	3.817
11640	37774.1	84.8	4.187
11641	75390.9	125.4	3.737
11642	29900	43.3	4.015
11643	37944.4	73.1	4.147
11644	21414.9	36.2	4.122
11645	21396.7	35.1	3.841
11646	35350.9	84.2	3.977
11647	64400.7	135.6	4.006
11648	37202.1	87	3.858
11649	45500	86.8	3.972
11650	19110	59.1	3.084
11651	35965.8	94	3.569
11652	46027.8	105.9	4.14
11653	81559.4	179	3.629
11654	79769.3	274.4	2.392
11655	23260.9	51.1	3.149
11656	24481.6	45.5	3.794
11657	57688.8	135.5	3.912
11658	32267.3	57.5	4.147
11659	27783.6	108.5	2.519
11660	37254.1	92.8	3.799
11661	25669.8	79.7	2.479
11662	37757.2	105.5	3.415
11663	115538.8	223.3	4.552
11664	36215.4	102.5	2.905
11665	30706	74.1	3.802
11666	54615.6	91.1	4.237
11667	159680.3	168.6	4.116
11668	26650	78.9	2.988
11669	49207.6	100.7	4.102
11670	27258.4	50.5	4.026
11671	49331.1	102.7	3.807
11672	46250.1	122.5	3.473
11673	35018.1	95.5	3.684
11674	51621.7	120.7	3.595
11675	29204.5	75.6	3.988
11676	45912.1	88.7	4.184
11677	17522.7	46.3	3.362
11678	88669.1	248	3.328
11679	81896.1	120.2	4.063
11680	70965.7	195.6	3.385
11681	33122.7	73.1	3.937
11682	28900.3	71.1	3.588
11683	27160.9	56.8	3.693
11684	32323.2	69.7	3.115
11685	76807.9	121.9	4.372
11686	35100	101.3	3.269
11687	92836.9	229.7	3.475
11688	30503.2	53.3	4.363
11689	19494.8	51.4	3.116
11690	31172.7	75	3.787
11691	39520	96.2	3.884
11692	52071.5	82	3.641
11693	45141.2	107.6	3.545
11694	31950.1	89.5	3.31
11695	31869.5	63.6	3.69
11696	44259.8	118.1	3.233
11697	46059	86.2	4.35
11698	34531.9	82.5	3.782
11699	57820.1	189.2	2.355
11700	36749.7	87.5	3.368
11701	89310	178.1	3.214
11702	31514.6	107.1	2.352
11703	35536.8	70	2.851
11704	40289.6	111.6	3.56
11705	32494.8	64.9	3.755
11706	36745.8	94.2	3.741
11707	23652.2	63.7	2.501
11708	36363.6	92.8	3.683
11709	62904.4	135.5	4.017
11710	102862.5	220.3	4.147
11711	66531.4	127.3	4.285
11712	26676	62.9	3.983
11713	28849.6	45.4	3.972
11714	45930.3	110.4	3.42
11715	42594.5	99.5	4.076
11716	42958.5	59.2	4.242
11717	35460.1	91.6	3.89
11718	27262.3	56.1	3.716
11719	37577.8	105.1	3.216
11720	41572.7	108.4	3.532
11721	58955	181.8	2.778
11722	31005	96.8	2.612
11723	36134.8	72.1	4.308
11724	37484.2	86.2	2.512
11725	32468.8	78.9	4.171
11726	22750	48.1	3.687
11727	42120	149.5	2.412
11728	76087.7	174.7	3.544
11729	46477.6	97.6	3.568
11730	30431.7	114	2.467
11731	26643.5	52.7	3.835
11732	31540.6	87.2	2.897
11733	97280.3	124.4	3.793
11734	229112	312.9	4.305
11735	51396.8	123.9	3.736
11736	50213.8	157.8	2.641
11737	35555	107.2	3.342
11738	73100.3	173.6	3.929
11739	30518.8	94.8	2.843
11740	35722.7	88.4	3.575
11741	35046.7	69.2	4.227
11742	44536.7	118.3	3.322
11743	39241.8	92.9	3.813
11744	22880	57.9	3.84
11745	37674	98.9	3.151
11746	44163.6	68.5	4.164
11747	49363.6	73.9	4.309
11748	33017.4	82.8	3.71
11749	43722.9	107.6	3.558
11750	46683	103	3.659
11751	43672.2	95.1	4.001
11752	51001.6	116.4	3.928
11753	84932.9	219.5	3.333
11754	29758.3	68.8	4.108
11755	76767.6	120.2	4.169
11756	38324	85.6	4.297
11757	35742.2	83.2	4.058
11758	65885.3	156.3	2.931
11759	37551.8	101.7	3.724
11760	69214.6	223.2	2.747
11761	67766.4	100	3.808
11762	35009	73.8	3.837
11763	28590.9	60.1	3.657
11764	50042.2	138.7	3.042
11765	32476.6	70	4.24
11766	34573.5	95.2	3.692
11767	50154	120.7	3.873
11768	58136	156.9	3.324
11769	31146.7	75	4.001
11770	25797.2	76.3	3.13
11771	26607.1	60	2.773
11772	32272.5	52.4	3.586
11773	60507.2	241.1	1.999
11774	32500	82.1	3.204
11775	35100	101.8	3.029
11776	35848.8	110.6	2.868
11777	35447.1	84	3.48
11778	24692.2	61	3.918
11779	47694.4	108.5	3.682
11780	52533	125	3.984
11781	42959.8	113	3.271
11782	31778.5	67.2	4.284
11783	64143.3	168.2	3.535
11784	51597	117.3	3.878
11785	43800.9	94.6	3.787
11786	49761.4	89.4	4.722
11787	41935.4	90.6	3.65
11788	60310.9	145.6	3.725
11789	31343	76.1	3.843
11790	41466.1	90.7	3.791
11791	35063.6	101.7	3.132
11792	61670.7	158.3	3.795
11793	47283.6	88.4	3.859
11794	127641.8	232.8	4.593
11795	41537.6	127.3	3.097
11796	45319.3	98.2	4.484
11797	46745.4	151.4	2.79
11798	42716.7	66.9	3.749
11799	49602.8	123.6	3.803
11800	73659.3	162.9	3.552
11801	20781.8	48.6	3.699
11802	36766.6	99.1	2.949
11803	57993	150.8	3.216
11804	34440.9	64.4	3.693
11805	26239.2	67.2	3.933
11806	80080	188.5	3.976
11807	37505	73.1	3.869
11808	42621.8	85.6	4.842
11809	36639.2	101.7	3.269
11810	47970	114	4.069
11811	46356.7	110.4	3.93
11812	30535.7	73.6	3.868
11813	40272.7	68.4	3.575
11814	35100	90.7	3.833
11815	45717.1	106.1	4.184
11816	31106.4	76.7	3.767
11817	20389.2	47.6	3.463
11818	76953.5	175	3.733
11819	24700	47.9	3.792
11820	30434.3	71.2	3.796
11821	31194.8	78.9	3.596
11822	31125.9	57.1	3.524
11823	37096.8	89.7	3.585
11824	29382.6	68.6	3.099
11825	44879.9	92.3	4.558
11826	27903.2	63.5	3.472
11827	69440.8	120.4	3.711
11828	70266.3	130	4.014
11829	41340	74.2	3.978
11830	166775.7	354.5	3.49
11831	44345.6	131.4	3.075
11832	32366.1	74.4	3.666
11833	33764.9	115.3	2.659
11834	37757.2	84.9	3.868
11835	58407.7	153.5	3.16
11836	40901.9	65.4	4.059
11837	39399.1	102.7	3.806
11838	40788.8	94.1	4.13
11839	44478.2	92.8	4.081
11840	94556.8	159	4.388
11841	17674.8	60.7	2.374
11842	43919.2	130.7	2.942
11843	33787	57.7	3.744
11844	49202.4	152.5	2.667
11845	45500	64	3.706
11846	47907.6	188.6	1.999
11847	63914.5	136.5	3.884
11848	35310.6	80.8	3.356
11849	27283.1	54.8	4.27
11850	60396.7	124.2	3.133
11851	103099.1	269.4	3.641
11852	40040	112.6	3.49
11853	45097	105.6	3.465
11854	87373	206.2	3.339
11855	35681.1	104.6	2.947
11856	30940	82	3.142
11857	27166.1	60.1	3.524
11858	67395.9	217.4	2.881
11859	34183.5	58	3.711
11860	39456.3	91.8	3.762
11861	68846.7	144.5	4.308
11862	39568.1	105.8	4.015
11863	58151.6	124.2	3.409
11864	36725	81.7	3.899
11865	53548.3	112.4	3.439
11866	54193.1	157.4	4.061
11867	35317.1	75.8	3.398
11868	53249.3	103.2	3.794
11869	43972.5	92.1	4.798
11870	33491.9	82.6	3.591
11871	27940.9	70.2	3.859
11872	46728.5	116.6	3.406
11873	70458.7	146.1	4.119
11874	36602.8	93.2	3.511
11875	98961.2	318.2	2.561
11876	52299	119.5	3.77
11877	110947.2	155.7	3.879
11878	33345	83.2	4.155
11879	45089.2	85.7	4.002
11880	53553.5	121.3	3.987
11881	87007.7	204.7	3.887
11882	39553.8	92.3	4.203
11883	46673.9	111.1	4.127
11884	44255.9	106.3	3.535
11885	26393.9	46	3.51
11886	29155.1	65.3	3.897
11887	33005.7	108.1	2.391
11888	43417.4	116.3	2.962
11889	28600	55.4	3.202
11890	47039.2	109.2	4.164
11891	43525.3	84.5	3.329
11892	42003	96.5	3.873
11893	42166.8	109.3	3.509
11894	114279.1	290.5	3.727
11895	26962	53	4.547
11896	48488.7	159.1	2.568
11897	70088.2	246.8	2.207
11898	29829.8	63.3	2.949
11899	42516.5	86.5	4.434
11900	57844.8	139.8	3.748
11901	57495.1	176.4	2.914
11902	59966.4	135.2	3.78
11903	33966.4	98.8	2.688
11904	87928.1	180.2	4.464
11905	78778.7	198.4	3.185
11906	42770	95.2	3.544
11907	28952.3	41.3	4.019
11908	73858.2	213.1	3.405
11909	55790.8	92.5	4.271
11910	33252.7	92.1	3.271
11911	63268.4	136.5	4.048
11912	31075.2	63.5	3.606
11913	44314.4	107.7	3.807
11914	44562.7	108.3	3.267
11915	69862	198.6	3.373
11916	39347.1	84.8	3.367
11917	44200	122.3	3.086
11918	33109.7	97.4	3.237
11919	82040.4	186.7	3.578
11920	33371	101.3	3.182
11921	37606.4	144.3	2.392
11922	37180	85.6	3.708
11923	31807.1	76.6	4.016
11924	53300	140.4	3.648
11925	42134.3	110.7	3.159
11926	152744.8	165	3.845
11927	31694	79.9	3.757
11928	77898.6	207.9	3.636
11929	37833.9	105.2	3.341
11930	65000	240.1	2.524
11931	42845.4	87.7	3.548
11932	58854.9	190	3.103
11933	25559.3	62.3	3.501
11934	30347.2	69.5	3.483
11935	53569.1	175.5	2.92
11936	60760.7	137	3.557
11937	33581.6	81.9	4.005
11938	62969.4	222.4	2.371
11939	69505.8	144.8	3.837
11940	30290	44.5	3.706
11941	104725.4	135.4	4.054
11942	25083.5	65.8	3.801
11943	45624.8	83.6	3.585
11944	54904.2	120.4	3.853
11945	45457.1	124.9	3.389
11946	38322.7	57.1	3.606
11947	64675	214.6	2.571
11948	23457.2	59.6	3.292
11949	24310	65.4	3.036
11950	36362.3	69.1	3.181
11951	39716.3	103.1	3.874
11952	45442.8	95.2	3.44
11953	26458.9	56.8	3.667
11954	56299.1	101.7	4.224
11955	24389.3	54.5	3.686
11956	56516.2	162	3.069
11957	34143.2	69.7	3.615
11958	40830.4	105	3.646
11959	43498	124.1	3.776
11960	45503.9	128.8	3.053
11961	60097.7	151	4.019
11962	58643	159.1	3.15
11963	36211.5	71.9	4.521
11964	38054.9	98.8	3.601
11965	55754.4	149	3.625
11966	31655	64.5	3.926
11967	45125.6	95.2	4.023
11968	45402.5	92.1	4.806
11969	45991.4	92	4.679
11970	48408.1	106.2	4.3
11971	40259.7	120.2	3.286
11972	29623.1	60.7	3.748
11973	25556.7	55	4.393
11974	33137	59.7	3.729
11975	39581.1	102.5	3.258
11976	27939.6	61.2	3.901
11977	61347	166.3	3.259
11978	29497	72.2	3.72
11979	33686.9	86.9	3.581
11980	40158.3	95.8	3.439
11981	63259.3	150	3.706
11982	31842.2	69	3.856
11983	29751.8	78.4	3.36
